Unnamed: 0,MSSubClass,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
781,60,65.0,7153,1,1,13,1,6,5,1992,1992,1,1,1,1,2,0.0,1,1,1,1,387,374,761,810,793,1603,2,1,3,1,1,7,1,0,1,1992.0,1,2,484,1,1,1,0,124,0,0,0,0,0,7,2006,1,1,175900
782,20,67.0,16285,3,1,1,1,7,5,2001,2002,1,1,1,1,2,0.0,1,1,1,1,0,1413,1413,1430,0,1430,2,0,3,1,1,6,1,0,1,2001.0,1,2,605,1,1,1,0,33,0,0,0,0,0,6,2009,1,1,187100
783,85,1978.5061638868744,9101,2,3,5,1,5,6,1978,1978,1,1,8,5,1,104.0,1,1,1,4,1097,0,1097,1110,0,1110,1,0,1,1,1,4,1,1,1,1978.0,3,2,602,1,1,1,303,30,0,0,0,0,0,7,2009,1,1,165500
784,75,35.0,6300,1,1,8,1,6,6,1914,2001,1,1,3,3,2,0.0,2,2,1,1,0,742,742,742,742,1484,2,0,3,1,2,9,1,1,5,1978.5061638868744,4,0,0,4,3,1,0,291,134,0,0,0,0,6,2008,1,1,128000
785,20,1978.5061638868744,9790,1,1,7,1,6,5,1967,1967,1,1,5,6,2,0.0,2,2,1,1,251,491,1372,1342,0,1342,2,0,3,1,2,7,1,1,1,1967.0,2,2,457,1,1,1,0,0,0,0,197,0,0,9,2009,1,1,161500
786,50,60.0,10800,1,1,8,1,5,6,1915,1950,1,1,2,2,2,0.0,1,5,1,1,686,0,686,966,686,1652,2,0,4,1,2,7,1,0,2,1961.0,2,1,416,1,1,1,0,0,196,0,0,0,1200,6,2010,1,1,139000
787,60,76.0,10142,2,1,13,1,7,5,2004,2004,1,1,1,1,2,0.0,1,1,1,1,656,300,956,956,1128,2084,2,1,4,1,1,8,1,0,3,2004.0,1,2,618,1,1,1,0,45,0,0,0,0,0,1,2010,1,1,233000
788,20,50.0,6000,1,3,8,1,4,7,1954,2000,1,1,2,2,2,0.0,2,2,1,1,0,901,901,901,0,901,1,0,2,1,2,4,1,0,2,1954.0,2,1,281,2,1,1,0,0,0,0,0,0,0,8,2008,1,1,107900
789,60,1978.5061638868744,12205,2,1,20,1,6,8,1966,2007,1,1,4,4,1,157.0,2,2,4,2,568,264,832,976,1111,2087,2,1,5,1,1,9,1,0,1,1966.0,3,2,444,1,1,1,133,168,0,0,0,0,0,7,2007,1,1,187500
790,120,43.0,3182,1,1,22,4,7,5,2005,2006,1,1,1,1,1,11.0,1,1,1,1,16,1129,1145,1145,0,1145,2,0,2,1,1,5,1,1,1,2005.0,3,2,397,1,1,1,100,16,0,0,0,0,0,9,2009,1,1,160200
791,80,1978.5061638868744,11333,2,3,5,1,6,5,1976,1976,1,1,4,4,2,0.0,1,1,1,4,539,490,1029,1062,0,1062,1,0,3,1,2,5,1,2,1,1976.0,1,2,539,1,1,1,120,0,0,0,0,0,0,5,2007,1,1,146800
792,60,92.0,9920,2,4,4,1,7,5,1996,1997,1,1,2,2,2,0.0,1,1,1,4,862,255,1117,1127,886,2013,2,1,3,1,2,8,1,1,1,1997.0,2,2,455,1,1,1,180,130,0,0,0,0,0,6,2007,1,1,269790
793,20,76.0,9158,1,1,6,1,8,5,2007,2007,1,1,7,7,3,140.0,1,1,1,4,0,1496,1496,1496,0,1496,2,0,3,1,1,7,1,0,1,2007.0,3,2,474,1,1,1,168,130,0,0,0,0,0,6,2007,2,3,225000
794,60,1978.5061638868744,10832,2,3,18,1,7,5,1994,1996,1,1,2,2,2,0.0,1,1,1,1,0,712,712,1086,809,1895,2,1,3,1,1,7,1,1,1,1994.0,3,2,409,1,1,1,143,46,0,0,0,0,500,10,2008,1,1,194500
795,60,70.0,8400,1,1,13,1,6,6,1980,1981,1,1,4,4,1,130.0,2,1,1,1,0,650,650,888,676,1564,2,1,3,1,2,7,1,1,1,1980.0,2,2,476,1,1,1,0,50,0,0,204,0,0,4,2010,1,1,171000
796,20,71.0,8197,1,1,10,1,6,5,1977,1977,1,1,8,5,1,148.0,2,2,1,1,0,660,660,1285,0,1285,1,1,3,1,2,7,1,1,1,1977.0,1,2,528,1,1,1,138,0,0,0,0,0,0,4,2007,1,1,143500
797,20,57.0,7677,1,1,12,1,5,5,1953,1953,1,1,1,1,2,0.0,2,2,1,1,570,203,773,773,0,773,1,0,2,1,2,4,1,0,1,1953.0,2,1,240,1,1,1,0,0,0,0,0,0,0,4,2008,1,2,110000
798,60,104.0,13518,1,1,11,1,9,5,2008,2009,2,1,1,1,3,860.0,1,3,1,1,0,1926,1926,1966,1174,3140,3,1,4,1,3,11,1,2,3,2009.0,3,3,820,1,1,1,144,78,0,0,0,0,0,7,2009,2,3,485000
799,50,60.0,7200,1,3,24,1,5,7,1937,1950,1,1,3,6,1,252.0,3,1,1,1,569,162,731,981,787,1768,1,1,3,1,1,7,1,2,2,1939.0,2,1,240,1,1,1,0,0,264,0,0,0,0,6,2007,1,1,175000
800,60,79.0,12798,2,1,20,1,6,5,1997,1997,1,1,1,1,2,0.0,1,1,1,2,462,154,616,616,1072,1688,2,1,4,1,1,8,1,0,1,1997.0,1,2,603,1,1,1,403,114,185,0,0,0,400,5,2008,1,1,200000
801,30,40.0,4800,1,1,14,1,4,7,1916,1990,1,1,2,2,2,0.0,2,2,1,1,197,999,1196,1196,0,1196,1,0,2,1,2,5,1,0,2,1957.0,2,2,440,1,1,1,0,0,0,0,0,0,0,7,2007,1,1,109900
802,60,63.0,8199,1,1,1,1,7,5,2005,2005,1,1,6,3,2,0.0,1,1,1,4,648,80,728,728,728,1456,2,1,3,1,1,7,1,1,1,2005.0,3,2,410,1,1,1,36,18,0,0,0,0,0,10,2008,1,1,189000
803,60,107.0,13891,1,1,11,1,9,5,2008,2009,2,1,1,1,3,424.0,1,3,1,2,0,1734,1734,1734,1088,2822,3,1,4,1,3,12,1,1,3,2009.0,1,3,1020,1,1,1,52,170,0,0,192,0,0,1,2009,2,3,582933
804,20,75.0,9000,1,1,12,1,5,5,1954,1954,1,1,3,6,2,0.0,2,2,1,1,812,124,936,1128,0,1128,1,0,2,1,2,5,2,0,1,1954.0,2,1,286,1,1,1,0,0,0,0,0,0,0,6,2006,1,6,118000
805,20,91.0,12274,2,2,6,1,7,5,2008,2008,1,1,1,1,3,256.0,1,1,1,1,0,1417,1417,1428,0,1428,2,0,3,1,3,6,1,0,1,2008.0,1,2,554,1,1,1,0,60,0,0,0,0,0,7,2008,2,3,227680
806,80,75.0,9750,1,1,12,1,5,5,1967,1967,1,1,1,1,2,0.0,1,2,1,4,400,100,980,980,0,980,2,0,3,1,2,6,1,0,1,1967.0,3,1,384,1,1,1,68,0,0,0,0,0,0,10,2006,1,1,135500
807,70,144.0,21384,1,1,9,1,5,6,1923,2004,1,1,3,6,2,0.0,2,2,1,2,1309,15,1324,1072,504,1576,1,1,3,1,1,6,1,1,1,1923.0,1,2,528,1,1,1,0,312,0,0,0,0,0,5,2009,1,1,223500
808,80,85.0,13400,1,1,12,1,5,5,1966,1966,1,1,1,1,1,1047.0,2,2,1,4,516,380,1024,1086,0,1086,1,0,3,1,2,6,1,1,1,1966.0,1,2,484,1,1,1,0,0,0,0,0,0,0,6,2006,1,1,159950
809,75,90.0,8100,1,3,8,1,5,5,1898,1965,2,1,9,10,2,0.0,1,2,1,1,0,849,849,1075,1063,2138,2,0,2,3,2,11,1,0,2,1910.0,2,2,360,2,5,2,40,156,0,0,0,0,0,11,2009,1,1,106000
810,20,78.0,10140,1,1,7,1,6,6,1974,1999,2,1,4,4,1,99.0,2,2,1,1,663,0,1040,1309,0,1309,1,1,3,1,1,5,1,1,1,1974.0,1,2,484,1,1,1,265,0,0,0,0,648,0,1,2006,1,1,181000
811,120,1978.5061638868744,4438,1,1,1,4,6,5,2004,2004,1,1,1,1,1,169.0,1,1,1,2,662,186,848,848,0,848,1,0,1,1,1,4,1,1,1,2004.0,3,2,420,1,1,1,140,0,0,0,0,0,0,6,2008,4,1,144500
812,20,66.0,8712,1,1,14,1,5,5,1952,1952,2,1,3,6,2,0.0,2,2,1,4,0,540,540,1044,0,1044,1,0,2,1,4,4,1,0,6,1952.0,2,2,504,1,1,2,0,0,0,0,0,0,54,6,2010,1,5,55993
813,20,75.0,9750,1,1,12,1,6,6,1958,1958,1,1,2,2,1,243.0,2,2,1,1,608,834,1442,1442,0,1442,1,1,4,1,2,7,1,0,1,1958.0,1,1,301,1,1,1,0,0,275,0,0,0,500,4,2007,3,1,157900
814,50,45.0,8248,1,1,16,1,5,7,1918,1950,1,1,10,9,2,0.0,3,2,1,1,0,686,686,686,564,1250,1,1,3,1,4,7,1,0,2,1955.0,2,1,280,1,1,3,207,0,96,0,0,0,0,7,2006,1,1,116000
815,20,48.0,12137,3,4,1,1,7,5,1998,1998,1,1,1,1,1,442.0,1,1,1,1,0,1649,1649,1661,0,1661,2,0,3,1,1,6,1,0,1,1998.0,1,2,598,1,1,1,0,34,0,0,0,0,0,5,2010,1,1,224900
816,20,1978.5061638868744,11425,2,3,12,1,5,6,1954,1954,1,1,5,8,2,0.0,2,2,1,1,486,522,1008,1008,0,1008,1,0,2,1,2,4,1,1,1,1954.0,1,1,275,1,1,1,0,0,120,0,0,0,0,7,2006,1,1,137000
817,20,1978.5061638868744,13265,2,4,5,1,8,5,2002,2002,2,1,7,7,1,148.0,1,1,1,1,1218,350,1568,1689,0,1689,2,0,3,1,1,7,1,2,1,2002.0,1,3,857,1,1,1,150,59,0,0,0,0,0,7,2008,1,1,271000
818,80,80.0,8816,1,1,20,1,6,7,1971,1971,1,1,4,4,1,80.0,2,2,1,4,504,506,1010,1052,0,1052,1,0,3,1,2,6,1,0,1,1971.0,2,2,440,1,1,1,0,0,0,0,0,0,0,6,2010,1,1,155000
819,120,44.0,6371,2,1,11,4,7,5,2009,2010,1,1,1,1,3,128.0,1,1,1,3,733,625,1358,1358,0,1358,2,0,2,1,1,6,1,1,1,2010.0,1,2,484,1,1,1,192,35,0,0,0,0,0,6,2010,2,3,224000
820,60,72.0,7226,2,4,1,1,7,5,2003,2003,1,1,1,1,2,0.0,1,1,1,1,0,798,798,798,842,1640,2,1,3,1,1,6,1,0,1,2003.0,1,2,595,1,1,1,0,45,0,0,0,0,0,6,2008,1,1,183000
821,20,60.0,6000,1,1,8,2,4,4,1953,1953,1,1,2,2,2,0.0,2,5,1,1,0,936,936,936,0,936,1,0,2,1,2,4,4,0,2,1974.0,2,2,576,1,1,1,0,32,112,0,0,0,0,2,2009,1,1,93000
822,60,1978.5061638868744,12394,2,3,18,1,7,5,2003,2003,1,1,1,1,2,0.0,1,1,1,2,0,847,847,847,886,1733,2,1,3,1,1,7,1,1,3,2003.0,3,2,433,1,1,1,100,48,0,0,0,0,0,10,2007,1,6,225000
823,50,60.0,9900,1,1,24,1,6,7,1940,1950,1,1,1,1,2,0.0,3,2,1,1,0,778,778,944,545,1489,2,0,3,1,2,7,1,1,2,1940.0,2,1,240,1,1,1,335,0,0,0,0,0,0,7,2009,1,1,139500
824,20,81.0,11216,1,1,6,1,8,5,2006,2006,1,1,1,1,2,0.0,1,1,2,1,0,1489,1489,1489,0,1489,2,0,3,1,1,7,1,1,1,2006.0,1,2,776,1,1,1,0,140,0,0,0,0,0,6,2006,2,3,232600
825,20,114.0,14803,1,1,11,1,10,5,2007,2008,2,1,7,7,1,816.0,1,3,1,4,1636,442,2078,2084,0,2084,2,0,2,1,3,7,1,1,1,2007.0,3,3,1220,1,1,1,188,45,0,0,0,0,0,6,2008,2,3,385000
826,45,50.0,6130,1,1,9,1,5,6,1924,1950,1,1,2,2,2,0.0,3,2,1,1,784,0,784,784,0,784,1,0,2,1,1,5,1,0,5,1978.5061638868744,4,0,0,4,3,1,0,0,116,0,0,0,0,5,2008,1,1,109500
827,20,65.0,8529,2,1,13,1,7,5,2001,2001,1,1,1,1,2,0.0,1,1,1,1,20,1434,1454,1434,0,1434,2,0,3,1,1,6,1,1,1,2001.0,1,2,527,1,1,1,290,39,0,0,0,0,0,4,2009,1,1,189000
828,60,1978.5061638868744,28698,3,4,20,1,5,5,1967,1967,5,6,8,5,2,0.0,1,2,2,2,249,0,1013,1160,966,2126,2,1,3,1,2,7,4,0,1,1967.0,3,2,538,1,1,1,486,0,0,0,225,0,0,6,2009,1,2,185000
829,160,24.0,2544,1,1,6,5,7,5,2005,2005,1,1,2,2,2,0.0,1,1,1,1,0,600,600,520,623,1223,2,1,2,1,1,4,1,0,2,2005.0,1,2,480,1,1,1,0,166,0,0,0,0,0,7,2006,1,1,147400
830,20,80.0,11900,2,3,12,1,6,5,1957,1957,1,1,4,4,1,387.0,2,2,1,1,1040,352,1392,1392,0,1392,1,1,3,1,2,6,1,2,1,1957.0,1,2,458,1,1,1,0,0,0,0,192,0,0,6,2008,1,1,166000
831,160,30.0,3180,1,1,6,4,7,5,2005,2005,1,1,2,2,2,0.0,1,1,1,1,0,600,600,520,600,1200,2,1,2,1,1,4,1,0,2,2005.0,1,2,480,1,1,1,0,166,0,0,0,0,0,6,2006,1,1,151000
832,60,44.0,9548,2,4,1,1,7,6,2003,2003,1,1,1,1,1,223.0,1,1,1,1,483,458,941,941,888,1829,2,1,3,1,1,7,1,1,1,2003.0,1,2,613,1,1,1,192,39,0,0,0,0,0,1,2010,1,1,237000
833,20,100.0,10004,1,1,12,1,6,6,1964,1964,1,1,4,5,1,180.0,2,2,1,1,196,975,1516,1516,0,1516,1,1,3,1,2,6,1,0,1,1964.0,1,2,472,1,1,1,0,0,0,0,152,0,0,2,2009,1,1,167000
834,20,75.0,7875,1,1,12,1,5,6,1961,1961,1,1,1,1,1,136.0,2,2,1,1,572,572,1144,1144,0,1144,1,0,3,1,2,6,1,0,1,1961.0,2,2,456,1,1,1,0,0,0,0,0,0,0,9,2008,1,1,139950
835,20,60.0,9600,1,1,10,1,4,7,1950,1995,1,1,1,4,2,0.0,2,1,1,1,442,625,1067,1067,0,1067,2,0,2,1,1,4,4,0,1,1996.0,2,2,436,1,1,1,290,0,0,0,0,0,0,2,2010,1,1,128000
836,30,90.0,8100,1,1,8,1,5,6,1948,1973,1,1,1,1,2,0.0,3,2,1,1,338,1221,1559,1559,0,1559,1,0,2,1,2,5,4,0,2,1948.0,2,2,812,1,1,1,0,116,230,0,0,0,0,6,2007,3,1,153500
837,160,21.0,1680,1,1,23,5,6,5,1973,1973,1,1,4,4,1,158.0,2,2,1,1,330,153,483,483,504,987,1,1,2,1,2,5,1,0,2,1973.0,2,1,264,1,1,1,0,0,0,0,0,0,0,11,2008,1,1,100000
838,20,75.0,9525,1,1,1,1,5,6,1995,2006,1,1,1,1,2,0.0,1,1,1,1,0,1099,1099,1099,0,1099,1,1,3,1,1,6,1,0,1,1999.0,2,1,352,1,1,1,278,0,0,0,0,0,0,6,2008,1,1,144000
839,50,70.0,11767,1,1,16,1,5,6,1946,1995,1,1,2,2,2,0.0,2,2,1,1,352,416,768,768,432,1200,1,0,3,1,2,6,1,0,2,1946.0,2,1,240,1,1,1,0,0,0,0,0,0,0,5,2008,1,1,130500
840,70,1978.5061638868744,12155,2,1,24,1,6,8,1925,1950,1,1,3,6,2,0.0,3,2,1,1,156,516,672,810,672,1482,2,0,4,1,4,7,1,0,2,1934.0,2,1,400,1,1,3,0,0,254,0,0,0,0,3,2008,1,1,140000
841,70,60.0,10440,1,1,8,1,5,8,1904,2002,1,1,2,2,2,0.0,1,2,1,1,0,650,650,958,581,1539,2,0,3,1,1,8,1,1,2,1983.0,2,2,686,3,1,3,70,78,68,0,0,0,0,6,2008,1,1,157500
842,80,82.0,9020,1,1,12,1,6,7,1966,1966,1,1,4,4,1,183.0,2,2,1,2,312,276,1127,1165,0,1165,1,1,3,1,2,6,1,0,1,1966.0,1,2,490,3,4,1,0,129,0,0,0,0,0,5,2008,1,1,174900
843,90,80.0,8000,1,3,12,3,5,4,1961,1961,1,1,5,8,2,0.0,2,2,1,1,0,1800,1800,1800,0,1800,2,0,6,2,2,10,1,0,5,1978.5061638868744,4,0,0,4,3,1,0,0,0,0,0,0,0,7,2007,1,1,141000
844,50,100.0,12665,2,1,8,1,5,8,1915,1950,1,1,3,6,2,0.0,3,2,1,3,0,876,876,876,540,1416,1,1,4,1,2,7,1,1,2,1949.0,2,3,720,1,1,1,418,0,194,0,0,0,0,6,2008,1,1,153900
845,85,1978.5061638868744,16647,2,4,10,1,5,5,1975,1981,1,1,4,4,2,0.0,2,1,1,2,1390,0,1390,1701,0,1701,2,0,3,1,2,6,4,2,6,1975.0,3,2,611,1,1,1,0,0,0,0,0,0,0,1,2007,1,1,171000
846,60,75.0,9317,1,1,13,1,7,5,1993,1993,1,1,4,4,1,137.0,1,1,1,1,513,227,740,1006,769,1775,2,1,3,1,1,7,1,1,1,1993.0,2,2,425,1,1,1,234,72,192,0,0,0,0,7,2009,1,1,213000
847,20,36.0,15523,2,4,1,1,5,6,1972,1972,1,1,4,5,2,0.0,2,2,1,4,460,404,864,864,0,864,1,0,3,1,2,5,1,1,1,1972.0,2,1,338,1,1,1,0,0,0,0,0,0,0,8,2009,1,1,133500
848,50,75.0,45600,3,1,20,1,6,8,1908,1997,1,1,3,6,2,0.0,3,2,1,1,0,907,907,1307,1051,2358,3,0,5,1,2,10,1,1,2,1908.0,2,2,360,2,1,1,486,40,0,0,175,0,0,9,2008,1,1,240000
849,80,80.0,9600,1,2,2,1,6,7,1976,1994,2,1,8,5,1,360.0,2,2,1,1,0,528,528,1094,761,1855,2,1,3,1,2,7,1,1,1,1976.0,1,2,512,1,1,1,113,100,0,0,0,0,0,8,2007,1,1,187000
850,120,36.0,4435,1,1,1,4,6,5,2003,2003,1,1,1,1,1,170.0,1,1,1,4,659,189,848,848,0,848,1,0,1,1,1,3,1,0,1,2003.0,3,2,420,1,1,1,140,0,0,0,0,0,0,11,2007,1,1,131500
851,120,1978.5061638868744,3196,1,1,22,4,8,5,2003,2003,1,1,1,1,1,40.0,1,1,1,2,0,1273,1273,1456,0,1456,2,0,2,1,1,7,1,1,1,2003.0,3,2,400,1,1,1,143,20,0,0,0,0,0,5,2006,1,1,215000
852,75,53.0,7128,1,1,3,1,7,5,1941,1950,1,1,2,2,2,0.0,2,2,1,1,364,554,918,918,728,1646,2,0,4,1,2,7,1,2,2,1941.0,2,1,240,1,1,1,0,0,0,0,126,0,0,8,2007,1,1,164000
853,80,1978.5061638868744,12095,2,3,12,1,6,6,1964,1964,1,1,2,4,1,115.0,2,2,1,2,564,563,1127,1445,0,1445,1,1,3,1,2,7,1,1,1,1964.0,1,2,645,1,1,1,180,0,0,0,0,0,0,8,2009,1,1,158000
854,20,102.0,17920,1,1,10,1,5,4,1955,1974,2,1,3,5,2,0.0,2,2,1,3,306,372,1763,1779,0,1779,1,1,3,1,2,6,1,1,1,1955.0,2,2,454,1,1,1,0,418,0,0,312,0,0,7,2006,1,2,170000
855,20,1978.5061638868744,6897,2,3,10,1,5,8,1962,2010,1,1,4,4,2,0.0,2,2,1,1,659,381,1040,1040,0,1040,1,1,3,1,2,6,1,0,2,1962.0,2,1,260,1,1,1,0,104,0,0,0,0,0,4,2010,1,1,127000
856,80,1978.5061638868744,10970,2,1,1,1,6,6,1978,1978,1,1,8,4,2,0.0,2,1,2,2,505,0,940,1026,0,1026,1,0,3,1,2,5,1,0,2,1981.0,2,2,576,1,2,1,0,0,34,0,0,0,0,10,2008,1,1,147000
857,60,65.0,8125,1,1,18,1,6,5,1994,1995,1,1,4,4,2,0.0,1,1,1,1,0,702,702,702,779,1481,2,1,3,1,2,6,1,1,1,1994.0,3,2,343,1,1,1,0,36,0,0,0,0,0,3,2009,1,1,174000
858,20,80.0,10400,1,1,7,1,7,5,1976,1976,1,1,4,4,1,189.0,2,1,1,1,0,1090,1090,1370,0,1370,2,0,3,1,2,6,1,1,1,1976.0,1,2,479,1,1,1,0,0,0,0,0,0,0,6,2009,1,6,152000
859,60,1978.5061638868744,11029,2,3,7,1,6,7,1968,1984,1,1,4,4,1,220.0,2,2,1,3,619,435,1054,1512,1142,2654,2,1,4,1,1,9,1,1,1,1968.0,2,2,619,1,1,1,0,65,0,0,222,0,0,8,2006,1,1,250000
860,50,55.0,7642,1,3,3,1,7,8,1918,1998,1,1,3,6,2,0.0,3,2,1,1,0,912,912,912,514,1426,1,1,3,1,1,7,1,1,2,1925.0,2,1,216,1,1,1,0,240,0,0,0,0,0,6,2007,1,1,189950
861,190,75.0,11625,1,1,10,2,5,4,1965,1965,2,1,8,4,2,0.0,1,2,1,3,841,198,1039,1039,0,1039,1,1,3,1,2,6,1,0,1,1965.0,2,2,504,1,1,1,0,0,0,0,0,0,0,4,2010,1,1,131500
862,20,81.0,9672,1,3,13,1,6,5,1984,1985,2,1,4,5,2,0.0,1,1,1,1,338,702,1040,1097,0,1097,2,0,3,1,2,6,1,0,1,1986.0,2,2,480,1,1,1,0,0,0,0,0,0,0,5,2010,1,1,152000
863,20,70.0,7931,1,1,12,1,5,5,1959,1959,2,1,5,5,2,0.0,2,2,1,1,1148,0,1148,1148,0,1148,1,0,3,1,2,6,1,0,1,1959.0,2,1,672,1,1,1,0,0,0,0,0,0,0,7,2009,1,1,132500
864,20,72.0,8640,1,1,6,1,7,5,2007,2008,1,1,1,1,2,0.0,1,3,1,1,0,1372,1372,1372,0,1372,2,0,3,1,1,6,1,0,1,2008.0,3,2,529,1,1,1,0,140,0,0,0,0,0,5,2008,2,3,250580
865,20,1978.5061638868744,8750,2,1,12,1,5,6,1970,1970,1,1,2,2,1,76.0,2,2,1,1,828,174,1002,1002,0,1002,1,0,3,1,2,5,1,0,2,1973.0,2,2,902,1,1,1,0,0,0,0,0,0,0,8,2009,1,1,148500
866,20,67.0,10656,2,1,17,1,8,5,2006,2007,1,1,1,1,3,274.0,1,1,1,4,0,1638,1638,1646,0,1646,2,0,3,1,1,6,1,1,1,2007.0,1,3,870,1,1,1,192,80,0,0,0,0,0,11,2007,2,3,248900
867,20,85.0,6970,1,3,10,1,4,5,1961,1961,1,1,1,1,2,0.0,2,2,1,1,932,108,1040,1120,0,1120,1,1,3,1,4,5,1,0,1,1961.0,1,2,544,1,1,1,168,0,0,0,0,0,400,5,2007,1,1,129000
868,60,1978.5061638868744,14762,3,3,18,1,5,6,1948,1950,1,1,8,5,2,0.0,5,4,3,5,0,0,0,1547,720,2320,2,0,2,1,2,7,1,1,1,1979.0,2,2,672,1,1,3,120,144,0,0,0,0,0,5,2006,1,1,169000
869,60,80.0,9938,1,1,13,1,7,5,1993,1994,1,1,2,2,1,246.0,1,1,1,1,750,300,1050,1062,887,1949,2,1,3,1,1,8,1,1,1,1993.0,3,2,574,1,1,1,156,90,0,0,0,0,0,6,2010,1,1,236000
870,20,60.0,6600,1,1,12,1,5,5,1962,1962,2,1,2,2,2,0.0,2,2,1,1,0,894,894,894,0,894,1,0,2,1,2,5,1,0,2,1962.0,2,1,308,1,1,1,0,0,0,0,0,0,0,8,2009,1,1,109500
871,60,70.0,8750,1,1,1,1,6,5,1998,1998,1,1,1,1,1,116.0,1,1,1,1,505,299,804,804,878,1682,2,1,3,1,1,7,1,0,1,1998.0,1,2,523,1,1,1,0,77,0,0,0,0,0,6,2010,1,1,200500
872,20,74.0,8892,1,3,12,1,5,7,1953,1996,1,1,6,3,2,0.0,6,2,1,4,0,105,105,910,0,910,1,0,3,1,1,5,1,0,1,1953.0,2,2,414,1,1,1,196,0,150,0,0,0,0,10,2008,1,1,116000
873,40,60.0,12144,1,1,12,1,5,7,1949,1950,1,1,4,4,2,0.0,2,2,1,1,375,457,832,1036,0,1268,1,0,3,1,2,6,1,1,1,1949.0,2,1,288,1,1,1,0,28,0,0,0,0,0,9,2009,1,1,133000
874,50,52.0,5720,1,1,8,1,5,6,1941,1950,1,1,3,6,2,0.0,2,2,1,1,0,676,676,676,455,1131,1,1,3,1,2,5,1,0,2,1941.0,2,1,200,1,1,1,26,0,0,0,0,0,0,8,2009,1,2,66500
875,60,75.0,9000,1,1,6,1,8,5,2007,2007,1,1,7,7,2,0.0,1,1,1,4,64,1120,1184,1184,1426,2610,2,1,4,1,3,11,1,1,3,2007.0,3,2,550,1,1,1,208,364,0,0,0,0,0,8,2007,2,3,303477
876,20,94.0,25286,1,1,5,1,4,5,1963,1963,1,1,4,5,2,0.0,1,2,1,2,633,431,1064,1040,0,1040,1,0,3,1,2,5,1,0,1,1963.0,2,2,648,1,1,1,0,0,0,0,0,0,0,1,2007,1,1,132250
877,60,74.0,8834,1,1,11,1,9,5,2004,2005,2,1,1,1,3,216.0,1,3,1,1,1170,292,1462,1462,762,2224,2,1,4,1,3,10,1,1,1,2004.0,3,3,738,1,1,1,184,0,0,0,0,0,0,6,2009,1,1,350000
878,85,88.0,11782,2,1,10,1,5,7,1961,1995,1,1,4,4,2,0.0,2,2,1,4,899,210,1109,1155,0,1155,1,0,3,1,1,6,4,0,2,1987.0,2,2,576,1,1,1,192,0,0,0,0,0,400,6,2010,1,1,148000
879,20,1978.5061638868744,7000,2,4,1,1,5,8,1978,2005,1,1,1,1,1,90.0,2,2,1,1,646,218,864,864,0,864,1,0,3,1,2,6,1,0,1,1978.0,2,1,336,1,1,1,0,0,0,0,0,0,0,7,2009,1,1,136500
880,20,60.0,7024,1,1,16,1,5,5,2005,2006,1,1,1,1,2,0.0,1,3,2,1,980,110,1090,1090,0,1090,1,1,2,1,2,5,1,0,1,2005.0,3,2,450,1,1,1,0,49,0,0,0,0,0,6,2007,1,1,157000
881,50,44.0,13758,2,4,17,1,7,5,1990,1991,1,1,4,4,1,117.0,2,1,1,3,902,254,1156,1187,530,1717,2,1,3,1,1,7,1,1,1,1990.0,1,2,400,1,1,1,168,36,0,0,0,0,0,4,2007,1,1,187500
882,60,1978.5061638868744,9636,2,3,18,1,6,5,1992,1993,1,1,1,1,2,0.0,1,1,1,1,0,808,808,808,785,1593,2,1,3,1,2,7,1,1,3,1993.0,1,2,389,1,1,1,342,40,0,0,0,0,0,12,2009,1,1,178000
883,75,60.0,6204,1,1,24,1,4,5,1912,1950,1,1,3,6,2,0.0,1,2,4,1,0,795,795,954,795,2230,1,0,5,1,2,10,1,0,2,1997.0,2,1,440,1,4,1,0,188,0,0,0,0,0,3,2006,1,1,118500
884,20,65.0,7150,1,1,12,1,5,5,1967,1967,1,1,4,4,1,60.0,2,2,1,1,432,460,892,892,0,892,1,0,3,1,2,5,1,0,1,1967.0,1,1,288,1,1,1,0,0,0,0,0,0,0,7,2009,1,1,100000
885,120,50.0,5119,2,4,6,4,9,5,1999,2000,1,1,2,2,1,60.0,1,3,1,4,1238,460,1698,1709,0,1709,2,0,2,1,1,5,1,1,1,1999.0,3,2,506,1,1,1,97,65,0,0,0,0,0,1,2008,6,2,328900
886,90,70.0,8393,1,3,12,3,5,5,1959,2005,1,1,2,2,1,122.0,2,2,1,1,528,1098,1626,1712,0,1712,2,0,4,2,2,8,1,0,1,2005.0,3,2,588,1,1,1,272,54,0,0,0,0,0,6,2006,1,6,145000
