,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
772,773,80,1,94.0,7819,1,1,1,1,1,1,16,1,1,1,6,6,5,1976,1976,1,1,8,5,2,0.0,2,1,2,2,1,4,2,422,2,127,480,1029,1,3,1,1,1117,0,0,1117,1,0,1,0,3,1,2,6,1,1,2,1976.0,2,2,672,1,1,1,144,0,0,0,0,0,0,3,2010,1,2,107000
773,774,20,1,70.0,10150,1,1,1,1,1,1,12,2,1,1,2,5,5,1958,1958,1,1,3,6,2,1.0,2,1,2,2,1,1,4,456,1,0,456,912,1,1,1,3,912,0,0,912,0,0,1,0,2,1,2,5,1,0,1,1958.0,1,1,275,1,1,1,0,0,0,0,0,0,0,7,2007,3,1,114500
774,775,20,1,110.0,14226,1,1,1,1,3,1,11,1,1,1,2,8,5,2006,2006,2,1,1,1,1,375.0,1,1,1,1,1,4,3,0,1,0,1935,1935,1,2,1,1,1973,0,0,1973,0,0,2,0,3,1,1,9,1,1,1,2006.0,3,3,895,1,1,1,315,45,0,0,0,0,0,7,2007,2,3,395000
775,776,120,2,32.0,4500,1,1,1,1,2,1,5,1,1,4,2,6,5,1998,1998,2,1,1,1,1,320.0,2,1,1,3,1,1,1,866,1,0,338,1204,1,1,1,1,1204,0,0,1204,1,0,2,0,2,1,2,5,1,0,1,1998.0,3,2,412,1,1,1,0,247,0,0,0,0,0,6,2009,1,1,162000
776,777,20,1,86.0,11210,1,2,1,1,1,1,1,1,1,1,2,7,5,2005,2006,1,1,1,1,1,240.0,1,1,1,1,1,4,1,20,1,0,1594,1614,1,1,1,1,1614,0,0,1614,0,0,2,0,3,1,1,7,1,0,1,2005.0,1,3,865,1,1,1,144,59,0,0,0,0,0,7,2006,2,3,221500
777,778,20,1,100.0,13350,1,2,1,1,1,1,10,1,1,1,2,5,5,1974,1974,2,1,4,5,2,0.0,2,1,2,2,1,1,2,762,1,0,102,864,1,3,1,1,894,0,0,894,1,0,1,0,3,1,2,5,1,1,1,1974.0,2,2,440,1,1,1,241,0,0,0,0,0,0,6,2006,1,1,142500
778,779,90,5,60.0,8400,1,1,1,1,1,1,13,2,1,3,2,5,5,1977,1977,1,1,8,5,1,320.0,2,1,5,4,3,5,6,0,3,0,0,0,1,3,1,1,2020,0,0,2020,0,0,2,0,4,2,2,10,1,2,2,1977.0,2,2,630,1,1,1,0,0,0,0,0,0,0,10,2007,1,1,144000
779,780,90,1,78.0,10530,1,1,1,1,1,1,5,1,1,3,5,6,5,1977,1977,1,1,8,12,1,90.0,2,1,2,1,1,2,1,975,1,0,0,975,1,3,1,1,1004,0,0,1004,1,0,1,0,2,1,2,4,1,0,1,1977.0,2,2,504,1,1,1,0,0,0,0,0,0,0,5,2006,1,1,135000
780,781,20,1,63.0,7875,1,1,1,1,1,1,18,1,1,1,2,7,5,1995,1996,1,1,4,4,1,38.0,2,1,1,1,2,1,3,0,1,0,1237,1237,1,2,1,1,1253,0,0,1253,0,0,2,0,3,1,2,6,1,1,1,1995.0,3,2,402,1,1,1,220,21,0,0,0,0,0,6,2007,1,1,176000
781,782,60,1,65.0,7153,1,1,1,1,1,1,13,1,1,1,1,6,5,1992,1992,1,1,1,1,2,0.0,1,2,1,1,1,1,2,387,1,0,374,761,1,1,1,1,810,793,0,1603,0,0,2,1,3,1,1,7,1,0,1,1992.0,1,2,484,1,1,1,0,124,0,0,0,0,0,7,2006,1,1,175900
782,783,20,1,67.0,16285,1,3,1,1,1,1,1,1,1,1,2,7,5,2001,2002,1,1,1,1,2,0.0,1,1,1,1,1,1,3,0,1,0,1413,1413,1,1,1,1,1430,0,0,1430,0,0,2,0,3,1,1,6,1,0,1,2001.0,1,2,605,1,1,1,0,33,0,0,0,0,0,6,2009,1,1,187100
783,784,85,1,1978.5061638868744,9101,1,2,1,1,3,1,5,1,1,1,5,5,6,1978,1978,1,1,8,5,1,104.0,2,2,1,1,1,4,1,1097,1,0,0,1097,1,1,1,1,1110,0,0,1110,1,0,1,0,1,1,1,4,1,1,1,1978.0,3,2,602,1,1,1,303,30,0,0,0,0,0,7,2009,1,1,165500
784,785,75,2,35.0,6300,1,1,1,1,1,1,8,1,1,1,7,6,6,1914,2001,1,1,3,3,2,0.0,2,1,2,2,1,1,3,0,1,0,742,742,1,1,1,1,742,742,0,1484,0,0,2,0,3,1,2,9,1,1,5,1978.5061638868744,4,0,0,4,3,1,0,291,134,0,0,0,0,6,2008,1,1,128000
785,786,20,1,1978.5061638868744,9790,1,1,1,1,1,1,7,2,1,1,2,6,5,1967,1967,1,1,5,6,2,0.0,2,1,2,2,1,1,4,251,6,630,491,1372,1,3,1,1,1342,0,0,1342,0,0,2,0,3,1,2,7,1,1,1,1967.0,2,2,457,1,1,1,0,0,0,0,197,0,0,9,2009,1,1,161500
786,787,50,2,60.0,10800,1,1,1,1,1,1,8,4,1,1,3,5,6,1915,1950,1,1,2,2,2,0.0,2,2,1,5,1,1,7,686,1,0,0,686,1,3,1,1,966,686,0,1652,1,0,2,0,4,1,2,7,1,0,2,1961.0,2,1,416,1,1,1,0,0,196,0,0,0,1200,6,2010,1,1,139000
787,788,60,1,76.0,10142,1,2,1,1,1,1,13,1,1,1,1,7,5,2004,2004,1,1,1,1,2,0.0,1,1,1,1,1,1,1,656,1,0,300,956,1,1,1,1,956,1128,0,2084,1,0,2,1,4,1,1,8,1,0,3,2004.0,1,2,618,1,1,1,0,45,0,0,0,0,0,1,2010,1,1,233000
788,789,20,2,50.0,6000,1,1,1,1,3,1,8,1,1,1,2,4,7,1954,2000,1,1,2,2,2,0.0,2,1,2,2,1,1,3,0,1,0,901,901,1,1,1,1,901,0,0,901,0,0,1,0,2,1,2,4,1,0,2,1954.0,2,1,281,2,1,1,0,0,0,0,0,0,0,8,2008,1,1,107900
789,790,60,1,1978.5061638868744,12205,1,2,3,1,1,1,20,1,1,1,1,6,8,1966,2007,1,1,4,4,1,157.0,2,1,2,2,4,2,7,568,1,0,264,832,1,2,1,1,976,1111,0,2087,0,0,2,1,5,1,1,9,1,0,1,1966.0,3,2,444,1,1,1,133,168,0,0,0,0,0,7,2007,1,1,187500
790,791,120,1,43.0,3182,1,1,1,1,1,1,22,1,1,4,2,7,5,2005,2006,1,1,1,1,1,11.0,1,1,1,1,1,1,1,16,1,0,1129,1145,1,1,1,1,1145,0,0,1145,0,0,2,0,2,1,1,5,1,1,1,2005.0,3,2,397,1,1,1,100,16,0,0,0,0,0,9,2009,1,1,160200
791,792,80,1,1978.5061638868744,11333,1,2,1,1,3,1,5,1,1,1,6,6,5,1976,1976,1,1,4,4,2,0.0,2,1,1,1,1,4,2,539,1,0,490,1029,1,3,1,1,1062,0,0,1062,1,0,1,0,3,1,2,5,1,2,1,1976.0,1,2,539,1,1,1,120,0,0,0,0,0,0,5,2007,1,1,146800
792,793,60,1,92.0,9920,1,2,1,1,4,1,4,1,1,1,1,7,5,1996,1997,1,1,2,2,2,0.0,1,1,1,1,1,4,1,862,1,0,255,1117,1,1,1,1,1127,886,0,2013,1,0,2,1,3,1,2,8,1,1,1,1997.0,2,2,455,1,1,1,180,130,0,0,0,0,0,6,2007,1,1,269790
793,794,20,1,76.0,9158,1,1,1,1,1,1,6,1,1,1,2,8,5,2007,2007,1,1,7,7,3,140.0,1,1,1,1,1,4,3,0,1,0,1496,1496,1,1,1,1,1496,0,0,1496,0,0,2,0,3,1,1,7,1,0,1,2007.0,3,2,474,1,1,1,168,130,0,0,0,0,0,6,2007,2,3,225000
794,795,60,1,1978.5061638868744,10832,1,2,1,1,3,1,18,1,1,1,1,7,5,1994,1996,1,1,2,2,2,0.0,1,1,1,1,1,1,3,0,1,0,712,712,1,1,1,1,1086,809,0,1895,0,0,2,1,3,1,1,7,1,1,1,1994.0,3,2,409,1,1,1,143,46,0,0,0,0,500,10,2008,1,1,194500
795,796,60,1,70.0,8400,1,1,1,1,1,1,13,1,1,1,1,6,6,1980,1981,1,1,4,4,1,130.0,2,1,2,1,1,1,3,0,1,0,650,650,1,3,1,1,888,676,0,1564,0,0,2,1,3,1,2,7,1,1,1,1980.0,2,2,476,1,1,1,0,50,0,0,204,0,0,4,2010,1,1,171000
796,797,20,1,71.0,8197,1,1,1,1,1,1,10,1,1,1,2,6,5,1977,1977,1,1,8,5,1,148.0,2,1,2,2,1,1,3,0,1,0,660,660,1,1,1,1,1285,0,0,1285,0,0,1,1,3,1,2,7,1,1,1,1977.0,1,2,528,1,1,1,138,0,0,0,0,0,0,4,2007,1,1,143500
797,798,20,1,57.0,7677,1,1,1,1,1,1,12,1,1,1,2,5,5,1953,1953,1,1,1,1,2,0.0,2,1,2,2,1,1,5,570,1,0,203,773,1,2,1,1,773,0,0,773,0,0,1,0,2,1,2,4,1,0,1,1953.0,2,1,240,1,1,1,0,0,0,0,0,0,0,4,2008,1,2,110000
798,799,60,1,104.0,13518,1,1,1,1,1,1,11,1,1,1,1,9,5,2008,2009,2,1,1,1,3,860.0,3,1,1,3,1,1,3,0,1,0,1926,1926,1,1,1,1,1966,1174,0,3140,0,0,3,1,4,1,3,11,1,2,3,2009.0,3,3,820,1,1,1,144,78,0,0,0,0,0,7,2009,2,3,485000
799,800,50,1,60.0,7200,1,1,1,1,3,1,24,2,1,1,3,5,7,1937,1950,1,1,3,6,1,252.0,2,1,3,1,1,1,2,569,1,0,162,731,1,1,1,1,981,787,0,1768,1,0,1,1,3,1,1,7,1,2,2,1939.0,2,1,240,1,1,1,0,0,264,0,0,0,0,6,2007,1,1,175000
800,801,60,1,79.0,12798,1,2,4,1,1,2,20,2,1,1,1,6,5,1997,1997,1,1,1,1,2,0.0,2,1,1,1,1,2,1,462,1,0,154,616,1,2,1,1,616,1072,0,1688,1,0,2,1,4,1,1,8,1,0,1,1997.0,1,2,603,1,1,1,403,114,185,0,0,0,400,5,2008,1,1,200000
801,802,30,2,40.0,4800,1,1,1,1,1,1,14,1,1,1,2,4,7,1916,1990,1,1,2,2,2,0.0,2,1,2,2,1,1,7,197,1,0,999,1196,1,1,1,3,1196,0,0,1196,1,0,1,0,2,1,2,5,1,0,2,1957.0,2,2,440,1,1,1,0,0,0,0,0,0,0,7,2007,1,1,109900
802,803,60,1,63.0,8199,1,1,1,1,1,1,1,1,1,1,1,7,5,2005,2005,1,1,6,3,2,0.0,1,1,1,1,1,4,1,648,1,0,80,728,1,1,1,1,728,728,0,1456,1,0,2,1,3,1,1,7,1,1,1,2005.0,3,2,410,1,1,1,36,18,0,0,0,0,0,10,2008,1,1,189000
803,804,60,1,107.0,13891,1,1,1,1,1,1,11,1,1,1,1,9,5,2008,2009,2,1,1,1,3,424.0,3,1,1,3,1,2,3,0,1,0,1734,1734,1,1,1,1,1734,1088,0,2822,0,0,3,1,4,1,3,12,1,1,3,2009.0,1,3,1020,1,1,1,52,170,0,0,192,0,0,1,2009,2,3,582933
804,805,20,1,75.0,9000,1,1,1,1,1,1,12,1,1,1,2,5,5,1954,1954,1,1,3,6,2,0.0,2,1,2,2,1,1,7,812,1,0,124,936,1,3,1,1,1128,0,0,1128,0,0,1,0,2,1,2,5,2,0,1,1954.0,2,1,286,1,1,1,0,0,0,0,0,0,0,6,2006,1,6,118000
805,806,20,1,91.0,12274,1,2,1,1,2,1,6,1,1,1,2,7,5,2008,2008,1,1,1,1,3,256.0,1,1,1,1,1,1,3,0,1,0,1417,1417,1,1,1,1,1428,0,0,1428,0,0,2,0,3,1,3,6,1,0,1,2008.0,1,2,554,1,1,1,0,60,0,0,0,0,0,7,2008,2,3,227680
806,807,80,1,75.0,9750,1,1,1,1,1,1,12,1,1,1,6,5,5,1967,1967,1,1,1,1,2,0.0,2,1,1,2,1,4,2,400,5,480,100,980,1,2,1,1,980,0,0,980,0,0,2,0,3,1,2,6,1,0,1,1967.0,3,1,384,1,1,1,68,0,0,0,0,0,0,10,2006,1,1,135500
807,808,70,1,144.0,21384,1,1,1,1,1,1,9,1,1,1,1,5,6,1923,2004,1,1,3,6,2,0.0,2,1,2,2,1,2,1,1309,1,0,15,1324,1,1,1,1,1072,504,0,1576,2,0,1,1,3,1,1,6,1,1,1,1923.0,1,2,528,1,1,1,0,312,0,0,0,0,0,5,2009,1,1,223500
808,809,80,1,85.0,13400,1,1,1,1,1,1,12,1,1,1,6,5,5,1966,1966,1,1,1,1,1,1047.0,2,1,2,2,1,4,2,516,2,128,380,1024,1,3,1,1,1086,0,0,1086,1,0,1,0,3,1,2,6,1,1,1,1966.0,1,2,484,1,1,1,0,0,0,0,0,0,0,6,2006,1,1,159950
809,810,75,2,90.0,8100,1,1,1,1,3,1,8,1,1,1,7,5,5,1898,1965,2,1,9,10,2,0.0,2,1,1,2,1,1,3,0,1,0,849,849,1,3,2,3,1075,1063,0,2138,0,0,2,0,2,3,2,11,1,0,2,1910.0,2,2,360,2,5,2,40,156,0,0,0,0,0,11,2009,1,1,106000
810,811,20,1,78.0,10140,1,1,1,1,1,1,7,1,1,1,2,6,6,1974,1999,2,1,4,4,1,99.0,2,1,2,2,1,1,2,663,6,377,0,1040,1,4,1,1,1309,0,0,1309,1,0,1,1,3,1,1,5,1,1,1,1974.0,1,2,484,1,1,1,265,0,0,0,0,648,0,1,2006,1,1,181000
811,812,120,2,1978.5061638868744,4438,1,1,1,1,1,1,1,1,1,4,2,6,5,2004,2004,1,1,1,1,1,169.0,1,1,1,1,1,2,1,662,1,0,186,848,1,1,1,1,848,0,0,848,1,0,1,0,1,1,1,4,1,1,1,2004.0,3,2,420,1,1,1,140,0,0,0,0,0,0,6,2008,4,1,144500
812,813,20,3,66.0,8712,2,1,2,1,1,2,14,1,1,1,2,5,5,1952,1952,2,1,3,6,2,0.0,4,1,2,2,1,4,3,0,1,0,540,540,1,3,2,3,1044,0,0,1044,0,0,1,0,2,1,4,4,1,0,6,1952.0,2,2,504,1,1,2,0,0,0,0,0,0,54,6,2010,1,5,55993
813,814,20,1,75.0,9750,1,1,1,1,1,1,12,1,1,1,2,6,6,1958,1958,1,1,2,2,1,243.0,2,1,2,2,1,1,4,608,1,0,834,1442,1,2,1,1,1442,0,0,1442,0,0,1,1,4,1,2,7,1,0,1,1958.0,1,1,301,1,1,1,0,0,275,0,0,0,500,4,2007,3,1,157900
814,815,50,1,45.0,8248,1,1,1,1,1,1,16,1,1,1,3,5,7,1918,1950,1,1,10,9,2,0.0,2,1,3,2,1,1,3,0,1,0,686,686,2,2,1,1,686,564,0,1250,0,1,1,1,3,1,4,7,1,0,2,1955.0,2,1,280,1,1,3,207,0,96,0,0,0,0,7,2006,1,1,116000
815,816,20,1,48.0,12137,1,3,1,1,4,1,1,1,1,1,2,7,5,1998,1998,1,1,1,1,1,442.0,2,1,1,1,1,1,3,0,1,0,1649,1649,1,1,1,1,1661,0,0,1661,0,0,2,0,3,1,1,6,1,0,1,1998.0,1,2,598,1,1,1,0,34,0,0,0,0,0,5,2010,1,1,224900
816,817,20,1,1978.5061638868744,11425,1,2,1,1,3,1,12,1,1,1,2,5,6,1954,1954,1,1,5,8,2,0.0,2,1,2,2,1,1,5,486,1,0,522,1008,1,2,1,1,1008,0,0,1008,0,0,1,0,2,1,2,4,1,1,1,1954.0,1,1,275,1,1,1,0,0,120,0,0,0,0,7,2006,1,1,137000
817,818,20,1,1978.5061638868744,13265,1,2,1,1,4,1,5,1,1,1,2,8,5,2002,2002,2,1,7,7,1,148.0,1,1,1,1,1,1,1,1218,1,0,350,1568,1,1,1,1,1689,0,0,1689,1,0,2,0,3,1,1,7,1,2,1,2002.0,1,3,857,1,1,1,150,59,0,0,0,0,0,7,2008,1,1,271000
818,819,80,1,80.0,8816,1,1,1,1,1,1,20,1,1,1,6,6,7,1971,1971,1,1,4,4,1,80.0,2,1,2,2,1,4,1,504,1,0,506,1010,1,2,1,1,1052,0,0,1052,1,0,1,0,3,1,2,6,1,0,1,1971.0,2,2,440,1,1,1,0,0,0,0,0,0,0,6,2010,1,1,155000
819,820,120,1,44.0,6371,1,2,1,1,1,1,11,1,1,4,2,7,5,2009,2010,1,1,1,1,3,128.0,1,1,1,1,1,3,1,733,1,0,625,1358,1,1,1,1,1358,0,0,1358,1,0,2,0,2,1,1,6,1,1,1,2010.0,1,2,484,1,1,1,192,35,0,0,0,0,0,6,2010,2,3,224000
820,821,60,1,72.0,7226,1,2,1,1,4,1,1,1,1,1,1,7,5,2003,2003,1,1,1,1,2,0.0,1,1,1,1,1,1,3,0,1,0,798,798,1,1,1,1,798,842,0,1640,0,0,2,1,3,1,1,6,1,0,1,2003.0,1,2,595,1,1,1,0,45,0,0,0,0,0,6,2008,1,1,183000
821,822,20,2,60.0,6000,1,1,2,1,1,2,8,1,1,2,2,4,4,1953,1953,1,1,2,2,2,0.0,4,1,2,5,1,1,3,0,1,0,936,936,1,3,2,1,936,0,0,936,0,0,1,0,2,1,2,4,4,0,2,1974.0,2,2,576,1,1,1,0,32,112,0,0,0,0,2,2009,1,1,93000
822,823,60,1,1978.5061638868744,12394,1,2,1,1,3,1,18,1,1,1,1,7,5,2003,2003,1,1,1,1,2,0.0,1,1,1,1,1,2,3,0,1,0,847,847,1,1,1,1,847,886,0,1733,0,0,2,1,3,1,1,7,1,1,3,2003.0,3,2,433,1,1,1,100,48,0,0,0,0,0,10,2007,1,6,225000
823,824,50,1,60.0,9900,1,1,1,1,1,1,24,1,1,1,3,6,7,1940,1950,1,1,1,1,2,0.0,2,1,3,2,1,1,3,0,1,0,778,778,1,3,1,1,944,545,0,1489,0,0,2,0,3,1,2,7,1,1,2,1940.0,2,1,240,1,1,1,335,0,0,0,0,0,0,7,2009,1,1,139500
824,825,20,4,81.0,11216,1,1,1,1,1,1,6,1,1,1,2,8,5,2006,2006,1,1,1,1,2,0.0,1,1,1,1,2,1,3,0,1,0,1489,1489,1,1,1,1,1489,0,0,1489,0,0,2,0,3,1,1,7,1,1,1,2006.0,1,2,776,1,1,1,0,140,0,0,0,0,0,6,2006,2,3,232600
825,826,20,1,114.0,14803,1,1,1,1,1,1,11,3,5,1,2,10,5,2007,2008,2,1,7,7,1,816.0,3,1,1,3,1,4,1,1636,1,0,442,2078,1,1,1,1,2084,0,0,2084,1,0,2,0,2,1,3,7,1,1,1,2007.0,3,3,1220,1,1,1,188,45,0,0,0,0,0,6,2008,2,3,385000
826,827,45,2,50.0,6130,1,1,1,1,1,1,9,1,1,1,4,5,6,1924,1950,1,1,2,2,2,0.0,2,1,3,2,1,1,2,784,1,0,0,784,1,2,1,1,784,0,0,784,1,0,1,0,2,1,1,5,1,0,5,1978.5061638868744,4,0,0,4,3,1,0,0,116,0,0,0,0,5,2008,1,1,109500
827,828,20,1,65.0,8529,1,2,1,1,1,1,13,1,1,1,2,7,5,2001,2001,1,1,1,1,2,0.0,1,1,1,1,1,1,1,20,1,0,1434,1454,1,1,1,1,1434,0,0,1434,0,0,2,0,3,1,1,6,1,1,1,2001.0,1,2,527,1,1,1,290,39,0,0,0,0,0,4,2009,1,1,189000
828,829,60,1,1978.5061638868744,28698,1,3,3,1,4,3,20,1,1,1,1,5,5,1967,1967,5,6,8,5,2,0.0,2,1,1,2,2,2,7,249,4,764,0,1013,1,3,1,1,1160,966,0,2126,0,1,2,1,3,1,2,7,4,0,1,1967.0,3,2,538,1,1,1,486,0,0,0,225,0,0,6,2009,1,2,185000
829,830,160,4,24.0,2544,1,1,1,1,1,1,6,1,1,5,1,7,5,2005,2005,1,1,2,2,2,0.0,1,1,1,1,1,1,3,0,1,0,600,600,1,1,1,1,520,623,80,1223,0,0,2,1,2,1,1,4,1,0,2,2005.0,1,2,480,1,1,1,0,166,0,0,0,0,0,7,2006,1,1,147400
830,831,20,1,80.0,11900,1,2,1,1,3,1,12,1,1,1,2,6,5,1957,1957,1,1,4,4,1,387.0,2,1,2,2,1,1,4,1040,1,0,352,1392,1,3,1,3,1392,0,0,1392,1,0,1,1,3,1,2,6,1,2,1,1957.0,1,2,458,1,1,1,0,0,0,0,192,0,0,6,2008,1,1,166000
831,832,160,4,30.0,3180,1,1,1,1,1,1,6,1,1,4,1,7,5,2005,2005,1,1,2,2,2,0.0,2,1,1,1,1,1,3,0,1,0,600,600,1,1,1,1,520,600,80,1200,0,0,2,1,2,1,1,4,1,0,2,2005.0,1,2,480,1,1,1,0,166,0,0,0,0,0,6,2006,1,1,151000
832,833,60,1,44.0,9548,1,2,1,1,4,1,1,1,1,1,1,7,6,2003,2003,1,1,1,1,1,223.0,1,1,1,1,1,1,1,483,1,0,458,941,1,1,1,1,941,888,0,1829,1,0,2,1,3,1,1,7,1,1,1,2003.0,1,2,613,1,1,1,192,39,0,0,0,0,0,1,2010,1,1,237000
833,834,20,1,100.0,10004,1,1,1,1,1,1,12,1,1,1,2,6,6,1964,1964,1,1,4,5,1,180.0,2,1,2,2,1,1,4,196,2,345,975,1516,1,3,1,1,1516,0,0,1516,0,0,1,1,3,1,2,6,1,0,1,1964.0,1,2,472,1,1,1,0,0,0,0,152,0,0,2,2009,1,1,167000
834,835,20,1,75.0,7875,1,1,1,1,1,1,12,1,1,1,2,5,6,1961,1961,1,1,1,1,1,136.0,2,1,2,2,1,1,4,572,1,0,572,1144,1,2,1,1,1144,0,0,1144,1,0,1,0,3,1,2,6,1,0,1,1961.0,2,2,456,1,1,1,0,0,0,0,0,0,0,9,2008,1,1,139950
835,836,20,1,60.0,9600,1,1,1,1,1,1,10,1,1,1,2,4,7,1950,1995,1,1,1,4,2,0.0,2,1,2,1,1,1,5,442,1,0,625,1067,1,3,1,1,1067,0,0,1067,0,0,2,0,2,1,1,4,4,0,1,1996.0,2,2,436,1,1,1,290,0,0,0,0,0,0,2,2010,1,1,128000
836,837,30,2,90.0,8100,1,1,1,1,1,1,8,1,1,1,2,5,6,1948,1973,1,1,1,1,2,0.0,2,1,3,2,1,1,4,338,1,0,1221,1559,1,2,1,1,1559,0,0,1559,1,0,1,0,2,1,2,5,4,0,2,1948.0,2,2,812,1,1,1,0,116,230,0,0,0,0,6,2007,3,1,153500
837,838,160,2,21.0,1680,1,1,1,1,1,1,23,1,1,5,1,6,5,1973,1973,1,1,4,4,1,158.0,2,1,2,2,1,1,5,330,1,0,153,483,1,3,1,1,483,504,0,987,1,0,1,1,2,1,2,5,1,0,2,1973.0,2,1,264,1,1,1,0,0,0,0,0,0,0,11,2008,1,1,100000
838,839,20,1,75.0,9525,1,1,1,1,1,1,1,1,1,1,2,5,6,1995,2006,1,1,1,1,2,0.0,2,1,1,1,1,1,3,0,1,0,1099,1099,1,1,1,1,1099,0,0,1099,0,0,1,1,3,1,1,6,1,0,1,1999.0,2,1,352,1,1,1,278,0,0,0,0,0,0,6,2008,1,1,144000
839,840,50,1,70.0,11767,1,1,1,1,1,1,16,1,1,1,3,5,6,1946,1995,1,1,2,2,2,0.0,2,1,2,2,1,1,5,352,1,0,416,768,1,1,1,1,768,432,0,1200,0,0,1,0,3,1,2,6,1,0,2,1946.0,2,1,240,1,1,1,0,0,0,0,0,0,0,5,2008,1,1,130500
840,841,70,5,1978.5061638868744,12155,1,2,1,1,1,1,24,1,1,1,1,6,8,1925,1950,1,1,3,6,2,0.0,2,1,3,2,1,1,5,156,1,0,516,672,1,3,2,1,810,672,0,1482,0,0,2,0,4,1,4,7,1,0,2,1934.0,2,1,400,1,1,3,0,0,254,0,0,0,0,3,2008,1,1,140000
841,842,70,2,60.0,10440,1,1,1,1,1,1,8,1,1,1,1,5,8,1904,2002,1,1,2,2,2,0.0,2,1,1,2,1,1,3,0,1,0,650,650,1,2,1,1,958,581,0,1539,0,0,2,0,3,1,1,8,1,1,2,1983.0,2,2,686,3,1,3,70,78,68,0,0,0,0,6,2008,1,1,157500
842,843,80,1,82.0,9020,1,1,1,1,1,1,12,1,1,1,6,6,7,1966,1966,1,1,4,4,1,183.0,2,1,2,2,1,2,4,312,4,539,276,1127,1,3,1,1,1165,0,0,1165,1,0,1,1,3,1,2,6,1,0,1,1966.0,1,2,490,3,4,1,0,129,0,0,0,0,0,5,2008,1,1,174900
843,844,90,1,80.0,8000,1,1,1,1,3,1,12,4,1,3,2,5,4,1961,1961,1,1,5,8,2,0.0,2,1,2,2,1,1,3,0,1,0,1800,1800,1,1,2,1,1800,0,0,1800,0,0,2,0,6,2,2,10,1,0,5,1978.5061638868744,4,0,0,4,3,1,0,0,0,0,0,0,0,7,2007,1,1,141000
844,845,50,2,100.0,12665,1,2,1,1,1,1,8,4,1,1,3,5,8,1915,1950,1,1,3,6,2,0.0,2,1,3,2,1,3,3,0,1,0,876,876,1,2,1,1,876,540,0,1416,0,0,1,1,4,1,2,7,1,1,2,1949.0,2,3,720,1,1,1,418,0,194,0,0,0,0,6,2008,1,1,153900
845,846,85,1,1978.5061638868744,16647,1,2,1,1,4,1,10,5,1,1,5,5,5,1975,1981,1,1,4,4,2,0.0,2,1,2,1,1,2,2,1390,1,0,0,1390,1,3,1,1,1701,0,0,1701,1,0,2,0,3,1,2,6,4,2,6,1975.0,3,2,611,1,1,1,0,0,0,0,0,0,0,1,2007,1,1,171000
846,847,60,1,75.0,9317,1,1,1,1,1,1,13,1,1,1,1,7,5,1993,1993,1,1,4,4,1,137.0,1,1,1,1,1,1,2,513,1,0,227,740,1,1,1,1,1006,769,0,1775,1,0,2,1,3,1,1,7,1,1,1,1993.0,2,2,425,1,1,1,234,72,192,0,0,0,0,7,2009,1,1,213000
847,848,20,1,36.0,15523,1,2,1,1,4,1,1,1,1,1,2,5,6,1972,1972,1,1,4,5,2,0.0,2,1,2,2,1,4,5,460,1,0,404,864,1,1,1,1,864,0,0,864,1,0,1,0,3,1,2,5,1,1,1,1972.0,2,1,338,1,1,1,0,0,0,0,0,0,0,8,2009,1,1,133500
848,849,50,1,75.0,45600,1,3,2,1,1,1,20,1,1,1,3,6,8,1908,1997,1,1,3,6,2,0.0,2,1,3,2,1,1,3,0,1,0,907,907,1,3,1,1,1307,1051,0,2358,0,0,3,0,5,1,2,10,1,1,2,1908.0,2,2,360,2,1,1,486,40,0,0,175,0,0,9,2008,1,1,240000
849,850,80,1,80.0,9600,1,1,1,1,2,1,2,2,1,1,6,6,7,1976,1994,2,1,8,5,1,360.0,1,2,2,2,1,1,3,0,1,0,528,528,1,1,1,1,1094,761,0,1855,0,0,2,1,3,1,2,7,1,1,1,1976.0,1,2,512,1,1,1,113,100,0,0,0,0,0,8,2007,1,1,187000
850,851,120,2,36.0,4435,1,1,1,1,1,1,1,1,1,4,2,6,5,2003,2003,1,1,1,1,1,170.0,1,1,1,1,1,4,1,659,1,0,189,848,1,1,1,1,848,0,0,848,1,0,1,0,1,1,1,3,1,0,1,2003.0,3,2,420,1,1,1,140,0,0,0,0,0,0,11,2007,1,1,131500
